source,target,weight
Cu,Y0.96Tb0.04Ba2Cu3O7,3
Cu,Y0.92Tb0.08Ba2Cu3O7,3
Cu,Y0.88Tb0.12Ba2Cu3O7,3
Cu,Y1Ba2Cu3O7,3
Cu,Y1Ba2Cu2.97Ga0.03O7,2.97
Cu,Y1Ba2Cu2.94Ga0.06O7,2.94
Cu,Y1Ba2Cu2.91Ga0.09O7,2.91
Cu,Y1Ba2Cu2.88Ga0.12O7,2.88
Cu,Y1Ba2Cu2.85Ga0.15O7,2.85
Cu,Y1Ba2Cu2.82Ga0.18O7,2.82
Cu,Y1Ba2Cu2.79Ga0.21O7,2.79
Cu,Y1Ba2Cu2.76Ga0.24O7,2.76
Cu,Y1Ba2Cu2.73Ga0.27O7,2.73
Cu,Y1Ba2Cu2.67Ga0.33O7,2.67
Cu,Y1Ba2Cu2.61Ga0.39O7,2.61
Cu,Y1Ba2Cu2.55Ga0.45O7,2.55
Cu,Y1Ba2Cu2.4Ga0.6O7,2.4
Cu,Y1Ba2Cu3O7,3
Cu,Y1Ba2Cu2.97Zn0.03O7,2.97
Cu,Y1Ba2Cu2.94Zn0.06O7,2.94
Cu,Y1Ba2Cu2.91Zn0.09O7,2.91
Cu,Y1Ba2Cu2.88Zn0.12O7,2.88
Cu,Y1Ba2Cu2.85Zn0.15O7,2.85
Cu,Y1Ba2Cu2.82Zn0.18O7,2.82
Cu,Y1Ba2Cu2.885Zn0.195O7,2.885
Cu,Y1Ba2Cu2.79Zn0.21O7,2.79
Cu,Y1Ba2Cu2.7Zn0.3O7,2.7
Cu,Y1Ba2Cu2.76Zn0.24O7,2.76
Cu,Bi2Sr2.8Nd0.2Cu2O,2
Cu,Bi2Sr2.7Nd0.3Cu2O,2
Cu,Bi2Sr2.6Nd0.4Cu2O,2
Cu,Bi2Sr2.5Nd0.5Cu2O,2
Cu,Bi2Sr2Ca1Cu2O,2
Cu,Bi2Sr1.9La0.1Ca1Cu2O,2
Cu,Bi2Sr1.8La0.2Ca1Cu2O,2
Cu,Bi2Sr1.7La0.3Ca1Cu2O,2
Cu,Bi2Sr1.6La0.4Ca1Cu2O,2
Cu,Bi2Sr1.5La0.5Ca1Cu2O,2
Cu,Bi2Sr1.4La0.6Ca1Cu2O,2
Cu,Bi1Sr1Cu1O,1
Cu,Bi1Sr0.95Nd0.05Cu1O,1
Cu,Bi1Sr0.9Nd0.1Cu1O,1
Cu,Bi1Sr0.85Nd0.15Cu1O,1
Cu,Bi1Sr0.8Nd0.2Cu1O,1
Cu,Bi1Sr0.75Nd0.25Cu1O,1
Cu,Bi1Sr0.7Nd0.3Cu1O,1
Cu,Bi1Sr0.65Nd0.35Cu1O,1
Cu,Tl2.5Nd1Sr2Cu2.5O,2.5
Cu,Tl2.5Pb0.2Nd1Sr2Cu2.5O,2.5
Cu,Tl2.5Pb0.5Nd1Sr2Cu2.5O,2.5
Cu,Tl2.5Pb0.6Nd1Sr2Cu2.5O,2.5
Cu,Tl2.5Pb0.7Nd1Sr2Cu2.5O,2.5
Cu,Tl2.5Pb1Nd1Sr2Cu2.5O,2.5
Cu,Tl2.5Pb0.3Pr1Sr2Cu2.5O,2.5
Cu,Tl2.5Pb0.5Pr1Sr2Cu2.5O,2.5
Cu,Tl2.5Pb0.65Pr1Sr2Cu2.5O,2.5
Cu,Tl2.5Pb0.8Pr1Sr2Cu2.5O,2.5
Cu,Tl2.5Pb1Pr1Sr2Cu2.5O,2.5
Cu,Y1Ba2Cu2.98Ni0.02O7,2.98
Cu,Y1Ba2Cu2.95Ni0.05O7,2.95
Cu,Y1Ba2Cu2.9Ni0.1O7,2.9
Cu,Y1Ba2Cu2.8Ni0.2O7,2.8
Cu,Y1Ba2Cu2.6Ni0.4O7,2.6
Cu,Bi2Ca1Sr2Cu2O8,2
Cu,Ba1Y0.67La0.33Cu1.8Li0.2O,1.8
Cu,Tl1.5Pb0.3Nd2Sr2Cu2O,2
Cu,Tl1.5Pb0.5Nd2Sr2Cu2O,2
Cu,Tl1.5Pb0.7Nd2Sr2Cu2O,2
Cu,Tl1.5Pb1Nd2Sr2Cu2O,2
Cu,Tl1.5Pb0.5Sm2Sr2Cu2O,2
Cu,Tl1.5Pb0.5Pr2Sr2Cu2O,2
Cu,Tl1.5Nd1Sr2Cu3O,3
Cu,Tl1.5Nd2Sr2Cu3O,3
Cu,Tl1.5Pb0.5Nd1Sr2Cu3O,3
Cu,Tl1.5Pb0.5Nd2Sr2Cu3O,3
Cu,Tl1.5Nd2Sr2Cu2O,2
Cu,Nd1.85Ce0.15Cu1O3.93,1
Cu,Pr1.85Ce0.15Cu1O4,1
Cu,Sm1.85Ce0.15Cu1O4,1
Cu,Y1Ba2Cu2.6Ni0.4O7,2.6
Cu,Sm1La0.75Sr0.25Cu1O3.95,1
Cu,Bi1Sr1Cu1O,1
Cu,Bi1.95La0.05Sr1Cu1O,1
Cu,La1.8Sr0.2Cu1O4,1
Cu,La1.92Sr0.08Cu1O,1
Cu,La1.88Sr0.12Cu1O,1
Cu,La1.84Sr0.16Cu1O,1
Cu,La1.8Sr0.2Cu1O,1
Cu,La1.76Sr0.24Cu1O,1
Cu,La1.91Sr0.09Cu1O4,1
Cu,Y1Ba2Cu3O6.7,3
Cu,La1.8Ba0.2Cu1O4,1
Cu,La2Cu1O4,1
Cu,Bi2Sr2Ca2Cu2O,2
Cu,La1.925Sr0.075Cu1O4,1
Cu,La1.887Sr0.113Cu1O4,1
Cu,La1.812Sr0.188Cu1O4,1
Cu,La1.775Sr0.225Cu1O4,1
Cu,La1.737Sr0.263Cu1O4,1
Cu,Y2Ba4Cu7O15,7
Cu,Eu2Ba4Cu7O15,7
Cu,Gd2Ba4Cu7O15,7
Cu,Dy2Ba4Cu7O15,7
Cu,Ho2Ba4Cu7O15,7
Cu,Er2Ba4Cu7O15,7
Cu,Sm1Ba2Cu3O6.941,3
Cu,Sm1Ba2Cu3O7,3
Cu,Sm1Ba2Cu3O6.927,3
Cu,Sm1Ba2Cu3O6.9,3
Cu,Sm1Ba2Cu3O6.878,3
Cu,Sm1Ba2Cu3O6.813,3
Cu,Sm1Ba2Cu3O6.773,3
Cu,Sm1Ba2Cu3O6.734,3
Cu,Sm1Ba2Cu3O6.709,3
Cu,Sm1Ba2Cu3O6.554,3
Cu,Y1Ba2Cu3O,3
Cu,La1Ba2Cu3O,3
Cu,Nd1Ba2Cu3O,3
Cu,Sm1Ba2Cu3O,3
Cu,Eu1Ba2Cu3O,3
Cu,Dy1Ba2Cu3O,3
Cu,Ho1Ba2Cu3O,3
Cu,Er1Ba2Cu3O,3
Cu,Tm1Ba2Cu3O,3
Cu,Bi2Sr2Ca1Cu2O8,2
Cu,Bi2Sr2Ca1Cu2O8,2
Cu,Nd1.85Ce0.15Cu1O4,1
Cu,Bi2Sr2Ca1Cu2O,2
Cu,Y1Ba1.9Ca0.1Cu3O6.84,3
Cu,Y1Ba1.9Sr0.1Cu3O6.89,3
Cu,Y1Ba2Cu2.975Zn0.025O6.93,2.975
Cu,Y1Ba2Cu2.95Zn0.05O6.94,2.95
Cu,Y1Ba2Cu2.925Zn0.075O6.94,2.925
Cu,Y1Ba2Cu2.9Zn0.1O6.94,2.9
Cu,Y1Ba2Cu2.8Zn0.2O6.88,2.8
Cu,Y1Ba2Cu2.7Zn0.3O6.92,2.7
Cu,Y1Ba2Cu2.97Fe0.03O7,2.97
Cu,Y1Ba2Cu2.82Fe0.18O7,2.82
Cu,Y0.9Er0.1Ba1.9Sr0.1Cu3O7,3
Cu,Y0.9Ho0.1Ba2Cu3O7,3
Cu,Y1Ba2Cu2.975Zn0.025O6.85,2.975
Cu,Y1Ba2Cu2.95Zn0.05O6.85,2.95
Cu,Y1Ba2Cu2.925Zn0.075O6.85,2.925
Cu,Y1Ba2Cu2.9Zn0.1O6.85,2.9
Cu,Y1Ba2Cu2.85Zn0.15O6.85,2.85
Cu,Y1Ba2Cu2.8Zn0.2O6.85,2.8
Cu,Y1Ba2Cu2.8Ni0.2O7,2.8
Cu,Y1Ba2Cu2.88Ni0.12O7,2.88
Cu,Y1Ba2Cu2.75Ni0.25O7,2.75
Cu,Y1Ba2Cu2.72Ni0.28O7,2.72
Cu,Y1Ba2Cu2.89Co0.11O7,2.89
Cu,Y1Ba2Cu2.82Co0.18O7,2.82
Cu,Bi2Sr2Ca1Cu2O,2
Cu,Y1Ba2Cu3O7,3
Cu,Y1Ba2Cu3O7,3
Cu,Bi2Sr2Ca1Cu2O8,2
Cu,Y1Ba1.9K0.1Cu3O6.9,3
Cu,La1.8Sr0.2Cu1O4,1
Cu,Y1Ba2Cu3O7,3
Cu,Tl2Ba2Ca1Cu2O,2
Cu,Tl2Ba2Cu1O,1
Cu,Y1Ba2Cu3O7,3
Cu,Y1Ba2Cu2.97Fe0.03O7,2.97
Cu,Y1Ba2Cu2.94Fe0.06O7,2.94
Cu,Y1Ba2Cu2.88Fe0.12O7,2.88
Cu,Y1Ba2Cu3O7,3
Cu,Y1.1Ba1.9Cu3O7,3
Cu,Y1Ba2Cu3O6.5,3
Cu,Y1Ba2Cu3O6.92,3
Cu,Y1Ba2Cu3O6.66,3
Cu,Y1Ba2Cu3O6.95,3
Cu,La1.8Sr0.2Cu1O4,1
Cu,Gd1Ba2Cu3O7,3
Cu,Gd1Ba2Cu3O7,3
Cu,Gd1Ba2Cu2.925Fe0.075O7,2.925
Cu,Gd1Ba2Cu2.85Fe0.15O7,2.85
Cu,Gd1Ba2Cu2.7Fe0.3O7,2.7
Cu,Y1Ba2Cu3O7,3
Cu,Y1Ba2Cu3O7,3
Cu,Y1Ba2Cu3O7,3
Cu,Bi4.1Sr2.4Ca2.4Cu4O,4
Cu,Y0.9Ba2.1Cu3O7,3
Cu,Y1.1Ba1.9Cu3O7,3
Cu,La1.8Ba0.2Cu1O4,1
Cu,La1.8Sr0.2Cu1O4,1
Cu,Bi1.7Pb0.2Sb0.1Sr2Ca2Cu3O,3
Cu,Bi1.6Pb0.3Sb0.1Sr2Ca2Cu3O,3
Cu,Bi1.5Pb0.4Sb0.1Sr2Ca2Cu3O,3
Cu,Bi1.4Pb0.5Sb0.1Sr2Ca2Cu3O,3
Cu,La1.8Sr0.2Cu1O4,1
Cu,La1.85Ba0.15Cu1O4,1
Cu,Y1Ba2Cu3O7,3
Cu,Tl2Ba2Ca2Cu3O10,3
Cu,Bi2Sr2Ca1Cu2O8,2
Cu,Bi2Sr2Ca6Cu8O19,8
Cu,Bi2Sr2Ca1Cu2O8,2
Cu,Bi2Sr2Ca2Cu4O11,4
Cu,Tl1Ba1Ca1Cu2O5.5,2
Cu,Bi2.15Sr1.68Ca1.17Cu2O8,2
Cu,Tl2Ba2Ca1Cu2O7.876,2
Cu,Tl2Ba2Ca1Cu2O7.833,2
Cu,Tl2Ba2Ca1Cu2O8,2
Cu,Tl2Ba2Ca1Cu2O7.984,2
Cu,Tl2Ba2Ca1Cu2O7.978,2
Cu,Tl2Ba2Ca1Cu2O7.958,2
Cu,Tl2Ba2Ca1Cu2O7.946,2
Cu,Tl2Ba2Ca2Cu3O10,3
Cu,Tl2Ba2Ca2Cu3O9.964,3
Cu,Tl2Ba2Ca2Cu3O9.877,3
Cu,Tl2Ba2Ca2Cu3O9.841,3
Cu,Tl0.5Pb0.5Ca0.8Er0.2Sr2Cu2O,2
Zn,Sr0.2La1.8Cu0.99Zn0.01O4,0.01
Zn,Y1Ba2.02Cu2.18Zn0.82O7,0.82
Zn,La1.85Sr0.15Cu0.925Zn0.025O4,0.025
Zn,Y1Ba2Cu2.9Zn0.1O6.81,0.1
Zn,Y1Ba2Cu2.8Zn0.2O6.79,0.2
Zn,Y1Ba2Cu2.7Zn0.3O6.74,0.3
Zn,Y1Ba2Cu2.9Zn0.1O,0.1
Zn,Y1Ba2Cu2.8Zn0.2O,0.2
Zn,Y1Ba2Cu2.97Zn0.03O,0.03
Zn,Y1Ba2Cu2.94Zn0.06O,0.06
Zn,Y1Ba2Cu2.895Zn0.105O,0.105
Zn,Y1Ba2Cu2.85Zn0.15O,0.15
Zn,Y1Ba2Cu2.975Zn0.025O,0.025
Zn,Y1Ba2Cu2.95Zn0.05O,0.05
Zn,Y1Ba2Cu2.925Zn0.075O,0.075
Zn,Y1Ba2Cu2.9Zn0.1O,0.1
Zn,Y1Ba2Cu2.85Zn0.15O,0.15
Zn,Y1Ba2Cu2.8Zn0.2O,0.2
Zn,Y1Ba2Cu2.7Zn0.3O,0.3
Zn,Y1Ba2Cu2.994Zn0.006O6.63,0.006
Zn,Y1Ba2Cu2.95Zn0.05O,0.05
Zn,Y1Ba2Cu2.9Zn0.1O,0.1
Zn,Nd1Ba2Cu2.95Zn0.05O,0.05
Zn,Nd1Ba2Cu2.9Zn0.1O,0.1
Zn,Gd1Ba2Cu2.95Zn0.05O,0.05
Zn,Gd1Ba2Cu2.9Zn0.1O,0.1
Zn,Dy1Ba2Cu2.95Zn0.05O,0.05
Zn,Dy1Ba2Cu2.9Zn0.1O,0.1
Zn,Er1Ba2Cu2.95Zn0.05O,0.05
Zn,Er1Ba2Cu2.9Zn0.1O,0.1
Zn,Y1Ba2Cu2.9Zn0.1O6.94,0.1
Zn,La1.85Sr0.15Cu0.995Zn0.005O4,0.005
Zn,La1.85Sr0.15Cu0.99Zn0.01O4,0.01
Zn,La1.85Sr0.15Cu0.985Zn0.015O4,0.015
Zn,La1.85Sr0.15Cu0.98Zn0.02O4,0.02
Zn,Y1Ba2Cu2.829Zn0.171O7,0.171
Zn,Y1Ba2Cu2.85Zn0.15O7,0.15
Zn,Y1Ba2Cu2.868Zn0.132O7,0.132
Zn,Y1Ba2Cu2.901Zn0.099O7,0.099
Zn,Y1Ba2Cu2.919Zn0.081O7,0.081
Zn,Y1Ba2Cu2.949Zn0.051O7,0.051
Zn,Y1Ba2Cu2.97Zn0.03O7,0.03
Zn,Y1Ba2Cu2.97Zn0.03O7,0.03
Zn,Y1Ba2Cu2.94Zn0.06O7,0.06
Zn,Y1Ba2Cu2.91Zn0.09O7,0.09
Zn,Y1Ba2Cu2.88Zn0.12O7,0.12
Zn,Y1Ba2Cu2.85Zn0.15O7,0.15
Zn,Y1Ba2Cu2.82Zn0.18O7,0.18
Zn,Y1Ba2Cu2.885Zn0.195O7,0.195
Zn,Y1Ba2Cu2.79Zn0.21O7,0.21
Zn,Y1Ba2Cu2.7Zn0.3O7,0.3
Zn,Y1Ba2Cu2.76Zn0.24O7,0.24
Zn,Y1Ba2Cu2.975Zn0.025O6.93,0.025
Zn,Y1Ba2Cu2.95Zn0.05O6.94,0.05
Zn,Y1Ba2Cu2.925Zn0.075O6.94,0.075
Zn,Y1Ba2Cu2.9Zn0.1O6.94,0.1
Zn,Y1Ba2Cu2.8Zn0.2O6.88,0.2
Zn,Y1Ba2Cu2.7Zn0.3O6.92,0.3
Zn,Y1Ba2Cu2.975Zn0.025O6.85,0.025
Zn,Y1Ba2Cu2.95Zn0.05O6.85,0.05
Zn,Y1Ba2Cu2.925Zn0.075O6.85,0.075
Zn,Y1Ba2Cu2.9Zn0.1O6.85,0.1
Zn,Y1Ba2Cu2.85Zn0.15O6.85,0.15
Zn,Y1Ba2Cu2.8Zn0.2O6.85,0.2
Ga,Y1Ba2Cu2.94Ga0.06O7,0.06
Ga,Y1Ba2Cu2.85Ga0.15O7,0.15
Ga,Y1Ba2Cu2.7Ga0.3O7,0.3
Ga,Y1Ba2Cu2.94Ga0.06O7,0.06
Ga,Y1Ba2Cu2.91Ga0.09O7,0.09
Ga,Y1Ba2Cu2.88Ga0.12O7,0.12
Ga,Y1Ba2Cu2.85Ga0.15O7,0.15
Ga,Y1Ba2Cu2.82Ga0.18O7,0.18
Ga,Y1Ba2Cu2.76Ga0.24O7,0.24
Ga,Y1Ba2Cu2.7Ga0.3O7,0.3
Ga,Y1Ba2Cu2.97Ga0.03O7,0.03
Ga,Y1Ba2Cu2.94Ga0.06O7,0.06
Ga,Y1Ba2Cu2.91Ga0.09O7,0.09
Ga,Y1Ba2Cu2.88Ga0.12O7,0.12
Ga,Y1Ba2Cu2.85Ga0.15O7,0.15
Ga,Y1Ba2Cu2.82Ga0.18O7,0.18
Ga,Y1Ba2Cu2.79Ga0.21O7,0.21
Ga,Y1Ba2Cu2.76Ga0.24O7,0.24
Ga,Y1Ba2Cu2.73Ga0.27O7,0.27
Ga,Y1Ba2Cu2.67Ga0.33O7,0.33
Ga,Y1Ba2Cu2.61Ga0.39O7,0.39
Ga,Y1Ba2Cu2.55Ga0.45O7,0.45
Ga,Y1Ba2Cu2.4Ga0.6O7,0.6
Se,Y1Ba2Cu3Se0.05O7,0.05
Rb,Ba0.9Rb0.2Bi1O3,0.2
Sr,Sr0.1La1.9Cu1O4,0.1
Sr,Sr0.15La1.85Cu1O4,0.15
Sr,Sr0.2La1.8Cu1O4,0.2
Sr,Sr0.3La1.7Cu1O4,0.3
Sr,La1.85Sr0.15Cu1O4,0.15
Sr,La1.95Sr0.05Cu1O4,0.05
Sr,La1.9Sr0.1Cu1O4,0.1
Sr,La1.775Sr0.225Cu1O4,0.225
Sr,La1.75Sr0.25Cu1O4,0.25
Sr,La1.7Sr0.3Cu1O4,0.3
Sr,La1.65Sr0.35Cu1O4,0.35
Sr,La1.6Sr0.4Cu1O4,0.4
Sr,La1.825Sr0.175Cu1O4,0.175
Sr,Yb1.62La0.18Ba0.18Sr0.02Cu1O,0.02
Sr,La1.85Sr0.15Cu1O4,0.15
Sr,Sr0.35La1.65Cu1O4,0.35
Sr,Sr0.15La1.85Cu1O4,0.15
Sr,Sr0.2La1.8Cu0.95Ti0.05O4,0.2
Sr,Sr0.2La1.8Cu0.99V0.01O4,0.2
Sr,Sr0.2La1.8Cu0.99Cr0.01O4,0.2
Sr,Sr0.2La1.8Cu0.98Mn0.02O4,0.2
Sr,Sr0.2La1.8Cu0.95Fe0.05O4,0.2
Sr,Sr0.2La1.8Cu0.95Co0.05O4,0.2
Sr,Sr0.2La1.8Cu0.95Ni0.05O4,0.2
Sr,Sr0.2La1.8Cu0.99Zn0.01O4,0.2
Sr,Pr0.1La1.7Sr0.2Cu1O4,0.2
Sr,Nd0.1La1.7Sr0.2Cu1O4,0.2
Sr,Sm0.1La1.7Sr0.2Cu1O4,0.2
Sr,Gd0.1La1.7Sr0.2Cu1O4,0.2
Sr,Bi2Sr2Cu2O7,2
Sr,Bi1Sr1Cu1O,1
Sr,La1.85Sr0.15Cu1O4,0.15
Sr,La1.85Sr0.15Cu0.975Ni0.025O4,0.15
Sr,La1.85Sr0.15Cu0.95Ni0.05O4,0.15
Sr,La1.85Sr0.15Cu1O4,0.15
Sr,La1.85Sr0.15Cu1O4,0.15
Sr,La1.85Sr0.15Cu1O4,0.15
Sr,La1.85Sr0.15Cu0.995Ni0.005O4,0.15
Sr,La1.85Sr0.15Cu0.99Ni0.01O4,0.15
Sr,La1.85Sr0.15Cu0.98Ni0.02O4,0.15
Sr,La1.85Sr0.15Cu0.97Ni0.03O,0.15
Sr,Bi1Sr1Ca1Cu2O,1
Sr,Bi2Sr1.8Ca1.2Cu2O,1.8
Sr,Bi2Sr3Ca4Cu8O,3
Sr,Bi1Sr1Ca1Cu2O,1
Sr,La1.85Sr0.15Cu0.925Zn0.025O4,0.15
Sr,Gd1Ba1.8Sr0.2Cu3O,0.2
Sr,Gd1Ba1.6Sr0.4Cu3O,0.4
Sr,Gd1Ba1.4Sr0.6Cu3O,0.6
Sr,Gd1Ba1.2Sr0.8Cu3O,0.8
Sr,Gd1Ba1Sr1Cu3O,1
Sr,Bi1Ca1Sr1Cu2O,1
Sr,Bi1Ca1Sr1Cu2O,1
Sr,Bi1Sr1Ca1Cu2O,1
Sr,La1.8Sr0.2Cu1O4,0.2
Sr,La1.85Sr0.15Cu1O4,0.15
Sr,Bi2.2Sr2Ca0.8Cu2O8,2
Sr,Bi2Sr2Ca2Cu3O,2
Sr,Bi2Sr2Ca1Cu2O,2
Sr,La1.94Sr0.06Cu1O3.995,0.06
Sr,La1.92Sr0.08Cu1O3.994,0.08
Sr,La1.89Sr0.11Cu1O3.986,0.11
Sr,La1.855Sr0.145Cu1O4,0.145
Sr,La1.85Sr0.15Cu1O4,0.15
Sr,La1.815Sr0.185Cu1O3.964,0.185
Sr,La1.78Sr0.22Cu1O3.945,0.22
Sr,La1.75Sr0.25Cu1O3.921,0.25
Sr,La1.73Sr0.27Cu1O3.913,0.27
Sr,La1.9Sr0.1Cu1O3.98,0.1
Sr,La1.875Sr0.125Cu1O,0.125
Sr,La1.85Sr0.15Cu1O3.98,0.15
Sr,La1.825Sr0.175Cu1O,0.175
Sr,La1.8Sr0.2Cu1O3.99,0.2
Sr,La1.75Sr0.25Cu1O,0.25
Sr,Sr0.25La1.75Cu1O4,0.25
Sr,Eu0.1La1.7Sr0.2Cu1O4,0.2
Sr,Y1Ba1.48Sr0.52Cu3O7,0.52
Sr,Y1Ba1.48Sr0.52Cu3O7,0.52
Sr,Nd1.32Ce0.27Sr0.41Cu1O,0.41
Sr,Bi2Ca1Sr2Cu2O8,2
Sr,La1.9Sr0.1Cu1O4,0.1
Sr,La1.75Sr0.25Cu1O4,0.25
Sr,Bi2Sr2Ca1Cu2O,2
Sr,Bi2Sr2Ca2Cu3O,2
Sr,Bi2.2Ca1Sr1.9Cu2O8,1.9
Sr,Bi2Sr1.3Ca0.7Cu1O6.15,1.3
Sr,Bi0.8Pb0.2Sb0.05Sr1Ca1Cu2O,1
Sr,Bi0.8Pb0.2Sr1Ca1Cu2O,1
Sr,Bi4.4Sr3.6Ca2Cu4O,3.6
Sr,Pb0.3Bi1.7Sr2Ca2Cu3O10,2
Sr,Tl1Sr2Ca0.5Sm0.5Cu2O6.75,2
Sr,Bi2Sr1.3Ca0.7Cu1O8,1.3
Sr,La1.9Sr0.1Cu1O4,0.1
Sr,La1.85Sr0.15Cu1O4,0.15
Sr,La1.8Sr0.2Cu1O4,0.2
Sr,La1.7Sr0.3Cu1O4,0.3
Sr,Bi2Ca1Sr2Cu2O8,2
Sr,Bi2Ca2Sr1Cu2O8,1
Sr,Bi2Ca1.5Y0.5Sr1Cu2O8,1
Sr,Nd1.3Ce0.2Sr0.5Cu1O4,0.5
Sr,Tb1Pb1Sr2Ca3Cu4O,2
Sr,Ho1Pb1Sr2Ca3Cu4O,2
Sr,Er1Pb1Sr2Ca3Cu4O,2
Sr,Tm1Pb1Sr2Ca3Cu4O,2
Sr,Yb1Pb1Sr2Ca3Cu4O,2
Sr,Lu1Pb1Sr2Ca3Cu4O,2
Sr,Y1Pb1Sr2Ca3Cu4O,2
Sr,La1Pb1Sr2Ca3Cu4O,2
Sr,Ce1Pb1Sr2Ca3Cu4O,2
Sr,Pr1Pb1Sr2Ca3Cu4O,2
Sr,Nd1Pb1Sr2Ca3Cu4O,2
Sr,Sm1Pb1Sr2Ca3Cu4O,2
Sr,Eu1Pb1Sr2Ca3Cu4O,2
Sr,Gd1Pb1Sr2Ca3Cu4O,2
Sr,Nd1.2Ce0.35Sr0.45Cu1O4,0.45
Sr,La1.8Sr0.2Cu1O3.95,0.2
Sr,Bi2Sr2Ca1Cu2O8,2
Sr,Bi2Sr2Ca0.9Lu0.1Cu2O8,2
Sr,Bi2Sr2Ca0.8Lu0.2Cu2O8,2
Sr,Bi2Sr2Ca0.7Lu0.3Cu2O8,2
Sr,Bi2Sr2Ca0.6Lu0.4Cu2O8,2
Sr,Bi2Sr2Ca0.5Lu0.5Cu2O8,2
Sr,Bi2Sr2Ca0.9Na0.1Cu2O8,2
Sr,Bi2Sr2Ca0.8Na0.2Cu2O8,2
Sr,Bi2Sr2Ca0.7Na0.3Cu2O8,2
Sr,Bi2Sr2Ca1Cu2O8,2
Sr,Bi2Sr2Ca0.9Na0.1Cu2O8,2
Sr,Bi2Sr2Ca0.8Na0.2Cu2O8,2
Sr,Bi2Sr2Ca0.7Na0.3Cu2O8,2
Sr,Bi2Sr2Ca1Cu2O8,2
Sr,Bi2Sr2Ca0.9Na0.1Cu2O8,2
Sr,Bi2Sr2Ca0.8Na0.2Cu2O8,2
Sr,Bi2Sr2Ca0.7Na0.3Cu2O8,2
Sr,Bi1.84Pb0.34Sr1.91Ca2.03Cu3.06O,1.91
Sr,Bi0.7Pb0.3Sr1Ca1Cu1.8O6,1
Sr,Bi1Sr1Ca1Cu2O,1
Sr,Bi2Sr1.8La0.2Ca1Cu2O8,1.8
Sr,Bi2Sr1.6La0.4Ca1Cu2O8,1.6
Sr,Bi2Sr1.4La0.6Ca1Cu2O8,1.4
Sr,Bi2Sr1.8K0.2Ca1Cu2O8,1.8
Sr,Bi2Sr1.6K0.4Ca1Cu2O8,1.6
Sr,Bi2Sr1.8K0.2Ca1Cu2O8,1.8
Sr,Bi2Sr1.6K0.4Ca1Cu2O8,1.6
Sr,Bi2Sr1.8K0.2Ca1Cu2O8,1.8
Sr,Bi2Sr1.6K0.4Ca1Cu2O8,1.6
Sr,Bi2Sr2Ca0.9Y0.1Cu2O8,2
Sr,Bi2Sr2Ca1Cu2O8,2
Sr,Bi2Sr2Ca0.8Y0.2Cu2O8,2
Sr,Bi2Sr2Ca0.7Y0.3Cu2O8,2
Sr,Bi2Sr2Ca0.6Y0.4Cu2O8,2
Sr,Bi2Sr2Ca0.5Y0.5Cu2O8,2
Sr,Bi2Sr2Ca0.55Y0.45Cu2O8,2
Sr,La1.85Sr0.15Cu1O4,0.15
Sr,La1.84Sr0.16Cu1O4,0.16
Sr,La1.84Sr0.16Cu0.987Ni0.013O4,0.16
Sr,La1.84Sr0.16Cu0.975Ni0.025O4,0.16
Sr,Bi4Ca3Sr3Cu4O16,3
Sr,Bi4Ca3Sr3Cu4O16,3
Sr,Bi4Ca3Sr3Cu4O16,3
Sr,Bi2Sr2Cu1O6,2
Sr,Bi2Sr2Ca1Cu2O8,2
Sr,Bi2Sr2Ca2Cu3O10,2
Sr,Bi2Sr2Ca1Cu2O,2
Sr,Bi2.15Sr1.68Ca1.17Cu2O,1.68
Sr,Bi2.4Sr2Ca1.6Cu3O,2
Sr,Bi2.2Sr2Ca1.8Cu3O,2
Sr,Bi2Sr2Ca2Cu3O,2
Sr,Bi1.95Sr2Ca2Cu3O,2
Sr,Bi1.8Sr2Ca2Cu3O,2
Sr,Bi1.7Sr2Ca2Cu3Pb0.3O,2
Sr,Bi1.9Sr2Ca2Cu3Pb0.3O,2
Sr,Bi1.8Sr2Ca2Cu3Pb0.6O,2
Sr,Tl2Sr2Ca2Cu3O10,2
Sr,Tl2Sr1Ca2Cu3O9,1
Sr,Bi1.7Sr1.3Ca2Cu3O,1.3
Sr,La1.85Sr0.15Cu1O4,0.15
Sr,La1.85Sr0.15Cu0.995Zn0.005O4,0.15
Sr,La1.85Sr0.15Cu0.99Zn0.01O4,0.15
Sr,La1.85Sr0.15Cu0.985Zn0.015O4,0.15
Sr,La1.85Sr0.15Cu0.98Zn0.02O4,0.15
Sr,Bi2Sr2Ca0.67Y0.33Cu2O8,2
Sr,Bi2Sr2Ca0.83Y0.17Cu2O8,2
Sr,Bi2Sr2Ca1Cu2O8,2
Sr,Bi2Sr2Ca0.5Y0.5Cu2O8,2
Sr,Bi1Pb0.1Sr1Ca1Cu2O,1
Sr,Bi1Pb0.2Sr1Ca1Cu2O,1
Sr,Bi1Pb0.3Sr1Ca1Cu2O,1
Sr,Bi1Pb0.4Sr1Ca1Cu2O,1
Sr,Bi0.8Pb0.1Sr0.8Ca1Cu1.4O,0.8
Sr,Bi0.8Pb0.2Sr0.8Ca1Cu1.4O,0.8
Sr,Bi0.8Pb0.3Sr0.8Ca1Cu1.4O,0.8
Sr,Bi0.8Pb0.4Sr0.8Ca1Cu1.4O,0.8
Sr,Bi2.2Sr1.8Ca1Cu2O,1.8
